family_group,family,task_id,m,n,config_id,block_size,num_warps,num_stages,shape_json,config_json,median_ms,effective_gbps,score,validation_error
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,0,256,1,1,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 256, ""num_stages"": 1, ""num_warps"": 1}",0.08073599636554718,207.80341799509165,2.5165707515399993,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,1,256,1,2,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 256, ""num_stages"": 2, ""num_warps"": 1}",0.06758400052785873,248.24242230354923,2.6943840025279857,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,2,256,1,3,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 256, ""num_stages"": 3, ""num_warps"": 1}",0.04560000076889992,367.9213973049401,3.0878475455999563,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,3,256,1,4,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 256, ""num_stages"": 4, ""num_warps"": 1}",0.04505600035190582,372.3636334553238,3.0998491106361503,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,4,256,2,1,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 256, ""num_stages"": 1, ""num_warps"": 2}",0.09257599711418152,181.22641422168311,2.3797253813608386,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,5,256,2,2,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 256, ""num_stages"": 2, ""num_warps"": 2}",0.06723199784755707,249.5421307877974,2.6996059863347033,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,6,256,2,3,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 256, ""num_stages"": 3, ""num_warps"": 2}",0.04217600077390671,397.790584506525,3.165903921752638,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,7,256,2,4,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 256, ""num_stages"": 4, ""num_warps"": 2}",0.03577600046992302,468.95169330357794,3.3304779883143563,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,8,256,4,1,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 256, ""num_stages"": 1, ""num_warps"": 4}",0.08070400357246399,207.88579571440673,2.516967094373427,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,9,256,4,2,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 256, ""num_stages"": 2, ""num_warps"": 4}",0.058240000158548355,288.07032888610786,2.843182872371379,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,10,256,4,3,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 256, ""num_stages"": 3, ""num_warps"": 4}",0.039455998688936234,425.21331502133444,3.2325691852287055,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,11,256,4,4,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 256, ""num_stages"": 4, ""num_warps"": 4}",0.033535998314619064,500.27483430205353,3.395135840539434,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,12,256,8,1,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 256, ""num_stages"": 1, ""num_warps"": 8}",0.06217600032687187,269.8342754728314,2.777786200529904,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,13,256,8,2,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 256, ""num_stages"": 2, ""num_warps"": 8}",0.05951999872922897,281.87527483533154,2.8214429098076206,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,14,256,8,3,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 256, ""num_stages"": 3, ""num_warps"": 8}",0.04092799872159958,409.92026299946826,3.1959408848210558,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,15,256,8,4,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 256, ""num_stages"": 4, ""num_warps"": 8}",0.035360001027584076,474.4687644921791,3.3421740121520593,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,16,512,1,1,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 512, ""num_stages"": 1, ""num_warps"": 1}",1.8716800212860107,8.963720192125873,-0.6268364346452001,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,17,512,1,2,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 512, ""num_stages"": 2, ""num_warps"": 1}",0.5293759703636169,31.692439663394794,0.6360563805411498,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,18,512,1,3,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 512, ""num_stages"": 3, ""num_warps"": 1}",0.4437119960784912,37.81104894227869,0.8125795845000716,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,19,512,1,4,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 512, ""num_stages"": 4, ""num_warps"": 1}",0.3290559947490692,50.98589987030606,1.111527345892917,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,20,512,2,1,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 512, ""num_stages"": 1, ""num_warps"": 2}",2.0625280141830444,8.134297272391404,-0.7239324217686592,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,21,512,2,2,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 512, ""num_stages"": 2, ""num_warps"": 2}",0.14467200636863708,115.96725877465312,1.9332861238487293,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,22,512,2,3,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 512, ""num_stages"": 3, ""num_warps"": 2}",0.11564800143241882,145.0713872457545,2.1572041716263506,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,23,512,2,4,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 512, ""num_stages"": 4, ""num_warps"": 2}",0.12243200093507767,137.0329315200566,2.100199497526823,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,24,512,4,1,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 512, ""num_stages"": 1, ""num_warps"": 4}",0.08022399991750717,209.12963723139828,2.5229325580345354,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,25,512,4,2,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 512, ""num_stages"": 2, ""num_warps"": 4}",0.06678400188684464,251.21609256699602,2.706291719834403,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,26,512,4,3,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 512, ""num_stages"": 3, ""num_warps"": 4}",0.044224001467227936,379.369017804341,3.1184876176597456,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,27,512,4,4,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 512, ""num_stages"": 4, ""num_warps"": 4}",0.03670400008559227,457.09502944845786,3.3048695357032165,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,28,512,8,1,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 512, ""num_stages"": 1, ""num_warps"": 8}",0.07558400183916092,221.96781847699862,2.582510634074565,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,29,512,8,2,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 512, ""num_stages"": 2, ""num_warps"": 8}",0.06540799885988235,256.5009829446137,2.7271107212718118,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,30,512,8,3,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 512, ""num_stages"": 3, ""num_warps"": 8}",0.044704001396894455,375.2956217732558,3.1076922646599474,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,31,512,8,4,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 512, ""num_stages"": 4, ""num_warps"": 8}",0.037376001477241516,448.87669458745484,3.286726452252577,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,32,1024,1,1,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 1024, ""num_stages"": 1, ""num_warps"": 1}",8.555808067321777,1.9609154235330768,-2.1466103584442098,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,33,1024,1,2,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 1024, ""num_stages"": 2, ""num_warps"": 1}",2.5575039386749268,6.559996153394968,-0.9390317588913059,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,34,1024,1,3,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 1024, ""num_stages"": 3, ""num_warps"": 1}",2.3721119165420532,7.072691588876207,-0.8637806623757376,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,35,1024,1,4,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 1024, ""num_stages"": 4, ""num_warps"": 1}",2.4284799098968506,6.908525753755407,-0.8872655101307166,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,36,1024,2,1,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 1024, ""num_stages"": 1, ""num_warps"": 2}",9.187328338623047,1.826125657169502,-2.2178251801328974,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,37,1024,2,2,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 1024, ""num_stages"": 2, ""num_warps"": 2}",1.3316800594329834,12.598533620112612,-0.2864413476457258,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,38,1024,2,3,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 1024, ""num_stages"": 3, ""num_warps"": 2}",1.645151972770691,10.197973365186785,-0.49783276461316905,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,39,1024,2,4,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 1024, ""num_stages"": 4, ""num_warps"": 2}",1.484287977218628,11.30320817624517,-0.39493518064853883,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,40,1024,4,1,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 1024, ""num_stages"": 1, ""num_warps"": 4}",0.6934720277786255,24.193068109382672,0.3660443748949039,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,41,1024,4,2,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 1024, ""num_stages"": 2, ""num_warps"": 4}",0.8399360179901123,19.97439762155491,0.174429559105178,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,42,1024,4,3,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 1024, ""num_stages"": 3, ""num_warps"": 4}",0.8156160116195679,20.569993429488346,0.20381160876834722,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,43,1024,4,4,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 1024, ""num_stages"": 4, ""num_warps"": 4}",0.723039984703064,23.203718127552822,0.32429075447558514,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,44,1024,8,1,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 1024, ""num_stages"": 1, ""num_warps"": 8}",0.5053439736366272,33.19959646350474,0.6825159456604477,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,45,1024,8,2,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 1024, ""num_stages"": 2, ""num_warps"": 8}",0.3991680145263672,42.03046183424042,0.9183728616868678,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,46,1024,8,3,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 1024, ""num_stages"": 3, ""num_warps"": 8}",0.37808001041412354,44.37477660250633,0.9726494379987779,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1024,4096,1024,47,1024,8,4,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1024}","{""block_size"": 1024, ""num_stages"": 4, ""num_warps"": 8}",0.37646400928497314,44.56525879290654,0.9769328291800755,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,0,256,1,1,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 256, ""num_stages"": 1, ""num_warps"": 1}",0.08268799632787704,278.98453251336963,2.4926808346714378,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,1,256,1,2,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 256, ""num_stages"": 2, ""num_warps"": 1}",0.07011199742555618,329.02602759954107,2.6576613522881,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,2,256,1,3,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 256, ""num_stages"": 3, ""num_warps"": 1}",0.047968000173568726,480.91794355669794,3.0372211534435225,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,3,256,1,4,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 256, ""num_stages"": 4, ""num_warps"": 1}",0.047775998711586,482.8506493241698,3.0412318845931656,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,4,256,2,1,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 256, ""num_stages"": 1, ""num_warps"": 2}",0.09638399630784988,239.34131062919204,2.3394151045514344,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,5,256,2,2,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 256, ""num_stages"": 2, ""num_warps"": 2}",0.07001599669456482,329.4771636349607,2.6590315388323886,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,6,256,2,3,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 256, ""num_stages"": 3, ""num_warps"": 2}",0.045504000037908554,506.9592119545954,3.0899550439682795,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,7,256,2,4,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 256, ""num_stages"": 4, ""num_warps"": 2}",0.043487999588251114,530.460637840705,3.1352702504815073,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,8,256,4,1,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 256, ""num_stages"": 1, ""num_warps"": 4}",0.08249600231647491,279.6338168182128,2.49500544358557,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,9,256,4,2,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 256, ""num_stages"": 2, ""num_warps"": 4}",0.0605119988322258,381.2247561671145,2.8049136058043156,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,10,256,4,3,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 256, ""num_stages"": 3, ""num_warps"": 4}",0.0427200011909008,539.9969886918809,3.153088056453307,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,11,256,4,4,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 256, ""num_stages"": 4, ""num_warps"": 4}",0.03827200084924698,602.7558394677943,3.263036698464198,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,12,256,8,1,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 256, ""num_stages"": 1, ""num_warps"": 8}",0.06492800265550613,355.29619049576127,2.7344762744394893,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,13,256,8,2,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 256, ""num_stages"": 2, ""num_warps"": 8}",0.06207999959588051,371.5958787076214,2.7793314096168307,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,14,256,8,3,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 256, ""num_stages"": 3, ""num_warps"": 8}",0.044704001396894455,516.0314799382268,3.1076922646599474,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,15,256,8,4,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 256, ""num_stages"": 4, ""num_warps"": 8}",0.042080000042915344,548.2098853724664,3.1681827095328314,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,16,512,1,1,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 512, ""num_stages"": 1, ""num_warps"": 1}",1.8885279893875122,12.215160235714398,-0.6357976840229556,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,17,512,1,2,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 512, ""num_stages"": 2, ""num_warps"": 1}",0.5284959971904755,43.649662670360414,0.637720047606912,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,18,512,1,3,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 512, ""num_stages"": 3, ""num_warps"": 1}",0.4460799992084503,51.71420382203721,0.8072569726244895,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,19,512,1,4,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 512, ""num_stages"": 4, ""num_warps"": 1}",0.3261120021343231,70.73849428730372,1.1205143917910991,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,20,512,2,1,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 512, ""num_stages"": 1, ""num_warps"": 2}",2.0650880336761475,11.170793507981601,-0.7251728568244754,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,21,512,2,2,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 512, ""num_stages"": 2, ""num_warps"": 2}",0.14707200229167938,156.85291313467835,1.9168330006138776,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,22,512,2,3,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 512, ""num_stages"": 3, ""num_warps"": 2}",0.11689600348472595,197.34354736100312,2.1464705985587846,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,23,512,2,4,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 512, ""num_stages"": 4, ""num_warps"": 2}",0.1225920021533966,188.1743637006164,2.098893492898343,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,24,512,4,1,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 512, ""num_stages"": 1, ""num_warps"": 4}",0.08064000308513641,286.0698303253417,2.5177604364009394,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,25,512,4,2,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 512, ""num_stages"": 2, ""num_warps"": 4}",0.06831999868154526,337.65621260515866,2.683552748800048,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,26,512,4,3,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 512, ""num_stages"": 3, ""num_warps"": 4}",0.04553600028157234,506.60294837830776,3.0892520508911847,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,27,512,4,4,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 512, ""num_stages"": 4, ""num_warps"": 4}",0.03827200084924698,602.7558394677943,3.263036698464198,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,28,512,8,1,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 512, ""num_stages"": 1, ""num_warps"": 8}",0.07571200281381607,304.68976044298205,2.5808185734614857,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,29,512,8,2,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 512, ""num_stages"": 2, ""num_warps"": 8}",0.06656000018119812,346.58461444109855,2.7096514797468565,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,30,512,8,3,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 512, ""num_stages"": 3, ""num_warps"": 8}",0.04575999826192856,504.123096070847,3.0843449698929257,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,31,512,8,4,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 512, ""num_stages"": 4, ""num_warps"": 8}",0.03872000053524971,595.7818099459699,3.251399002750163,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,32,1024,1,1,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 1024, ""num_stages"": 1, ""num_warps"": 1}",8.548704147338867,2.6984992815760345,-2.1457797097472793,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,33,1024,1,2,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 1024, ""num_stages"": 2, ""num_warps"": 1}",2.561631917953491,9.005459308310677,-0.9406445233456666,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,34,1024,1,3,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 1024, ""num_stages"": 3, ""num_warps"": 1}",2.3676639795303345,9.743220406037539,-0.8619038064167494,0.0625
B,grouped_gemm,grouped_gemm_g4_k512_m4096_n1536,4096,1536,35,1024,1,4,"{""family"": ""grouped_gemm"", ""group_count"": 4, ""k"": 512, ""m"": 4096, ""n"": 1536}","{""block_size"": 1024, ""num_stages"": 4, ""num_warps"": 1}",2.432655930519104,9.482916063299333,-0.8889836360118407,0.0625
